35048563	35048684	ENSG00000172915.18	ENST00000629018.2	NBEA-208	6	ENSE00001596242.1
35050269	35050395	ENSG00000172915.18	ENST00000629018.2	NBEA-208	7	ENSE00001632619.1
35056010	35056129	ENSG00000172915.18	ENST00000629018.2	NBEA-208	8	ENSE00001769363.1
35058717	35058863	ENSG00000172915.18	ENST00000629018.2	NBEA-208	9	ENSE00001781062.1
35069908	35070105	ENSG00000172915.18	ENST00000629018.2	NBEA-208	10	ENSE00001623961.1
35070719	35070852	ENSG00000172915.18	ENST00000629018.2	NBEA-208	11	ENSE00001700531.1
35098297	35098405	ENSG00000172915.18	ENST00000629018.2	NBEA-208	12	ENSE00001739929.1
35109290	35109442	ENSG00000172915.18	ENST00000629018.2	NBEA-208	13	ENSE00001725063.1
35110810	35110978	ENSG00000172915.18	ENST00000629018.2	NBEA-208	14	ENSE00001606244.1
35117414	35117493	ENSG00000172915.18	ENST00000629018.2	NBEA-208	15	ENSE00001697764.1
35118228	35118290	ENSG00000172915.18	ENST00000629018.2	NBEA-208	16	ENSE00001738284.1
35118377	35118474	ENSG00000172915.18	ENST00000629018.2	NBEA-208	17	ENSE00001687681.1
35123482	35123574	ENSG00000172915.18	ENST00000629018.2	NBEA-208	18	ENSE00001652091.1
35142269	35142377	ENSG00000172915.18	ENST00000629018.2	NBEA-208	19	ENSE00001735748.1
35155774	35155855	ENSG00000172915.18	ENST00000629018.2	NBEA-208	20	ENSE00001737878.1
35156083	35156206	ENSG00000172915.18	ENST00000629018.2	NBEA-208	21	ENSE00001698962.1
35157078	35157270	ENSG00000172915.18	ENST00000629018.2	NBEA-208	22	ENSE00001712465.1
35159016	35160032	ENSG00000172915.18	ENST00000629018.2	NBEA-208	23	ENSE00001760697.1
35161750	35161967	ENSG00000172915.18	ENST00000629018.2	NBEA-208	24	ENSE00001660809.1
35164356	35164513	ENSG00000172915.18	ENST00000629018.2	NBEA-208	25	ENSE00003761926.1
35171091	35171095	ENSG00000172915.18	ENST00000629018.2	NBEA-208	26	ENSE00003766395.1
35171272	35171452	ENSG00000172915.18	ENST00000629018.2	NBEA-208	27	ENSE00001093038.2
35173464	35173594	ENSG00000172915.18	ENST00000629018.2	NBEA-208	28	ENSE00001694286.1
35176996	35177103	ENSG00000172915.18	ENST00000629018.2	NBEA-208	29	ENSE00001678406.1
35182360	35182528	ENSG00000172915.18	ENST00000629018.2	NBEA-208	30	ENSE00001736656.1
35183976	35184071	ENSG00000172915.18	ENST00000629018.2	NBEA-208	31	ENSE00001631716.1
35195864	35196302	ENSG00000172915.18	ENST00000629018.2	NBEA-208	32	ENSE00001648177.1
35208700	35208854	ENSG00000172915.18	ENST00000629018.2	NBEA-208	33	ENSE00001599744.1
35211053	35211179	ENSG00000172915.18	ENST00000629018.2	NBEA-208	34	ENSE00001666195.1
35232492	35232619	ENSG00000172915.18	ENST00000629018.2	NBEA-208	35	ENSE00001775070.1
35290389	35290450	ENSG00000172915.18	ENST00000629018.2	NBEA-208	36	ENSE00001705300.1
35309528	35309592	ENSG00000172915.18	ENST00000629018.2	NBEA-208	37	ENSE00001750561.1
35349108	35349216	ENSG00000172915.18	ENST00000629018.2	NBEA-208	38	ENSE00001665411.1
35352157	35352323	ENSG00000172915.18	ENST00000629018.2	NBEA-208	39	ENSE00001788989.1
35432269	35432393	ENSG00000172915.18	ENST00000629018.2	NBEA-208	40	ENSE00001719886.1
35452092	35452235	ENSG00000172915.18	ENST00000629018.2	NBEA-208	41	ENSE00001693067.1
35472400	35472536	ENSG00000172915.18	ENST00000629018.2	NBEA-208	42	ENSE00001788293.1
35550477	35550594	ENSG00000172915.18	ENST00000629018.2	NBEA-208	43	ENSE00003607157.1
35550930	35551032	ENSG00000172915.18	ENST00000629018.2	NBEA-208	44	ENSE00001710491.1
35554987	35555102	ENSG00000172915.18	ENST00000629018.2	NBEA-208	45	ENSE00001776405.1
35566905	35567017	ENSG00000172915.18	ENST00000629018.2	NBEA-208	46	ENSE00001725002.1
35583898	35584038	ENSG00000172915.18	ENST00000629018.2	NBEA-208	47	ENSE00001640038.1
35593328	35593447	ENSG00000172915.18	ENST00000629018.2	NBEA-208	48	ENSE00001638980.1
35606426	35606578	ENSG00000172915.18	ENST00000629018.2	NBEA-208	49	ENSE00003579259.1
35628081	35628248	ENSG00000172915.18	ENST00000629018.2	NBEA-208	50	ENSE00001736958.1
35646259	35646348	ENSG00000172915.18	ENST00000629018.2	NBEA-208	51	ENSE00000817062.1
35649655	35649847	ENSG00000172915.18	ENST00000629018.2	NBEA-208	52	ENSE00001285208.1
35651805	35651876	ENSG00000172915.18	ENST00000629018.2	NBEA-208	53	ENSE00001285783.1
35654855	35655010	ENSG00000172915.18	ENST00000629018.2	NBEA-208	54	ENSE00000938858.1
35655579	35655749	ENSG00000172915.18	ENST00000629018.2	NBEA-208	55	ENSE00000938859.1
35665085	35665186	ENSG00000172915.18	ENST00000629018.2	NBEA-208	56	ENSE00001285764.1
35667374	35667570	ENSG00000172915.18	ENST00000629018.2	NBEA-208	57	ENSE00000938861.1
35668368	35668519	ENSG00000172915.18	ENST00000629018.2	NBEA-208	58	ENSE00001285746.1
35670901	35672735	ENSG00000172915.18	ENST00000629018.2	NBEA-208	59	ENSE00001418403.1
34942660	34943114	ENSG00000172915.18	ENST00000379939.6	NBEA-203	1	ENSE00002704235.1
35040933	35041164	ENSG00000172915.18	ENST00000379939.6	NBEA-203	2	ENSE00001604367.1
35044947	35045047	ENSG00000172915.18	ENST00000379939.6	NBEA-203	3	ENSE00001617230.1
35045306	35045401	ENSG00000172915.18	ENST00000379939.6	NBEA-203	4	ENSE00001628436.1
35048563	35048684	ENSG00000172915.18	ENST00000379939.6	NBEA-203	5	ENSE00001596242.1
35050269	35050395	ENSG00000172915.18	ENST00000379939.6	NBEA-203	6	ENSE00001632619.1
35056010	35056129	ENSG00000172915.18	ENST00000379939.6	NBEA-203	7	ENSE00001769363.1
35058717	35058863	ENSG00000172915.18	ENST00000379939.6	NBEA-203	8	ENSE00001781062.1
35069908	35070105	ENSG00000172915.18	ENST00000379939.6	NBEA-203	9	ENSE00001623961.1
35070719	35070852	ENSG00000172915.18	ENST00000379939.6	NBEA-203	10	ENSE00001700531.1
35098297	35098405	ENSG00000172915.18	ENST00000379939.6	NBEA-203	11	ENSE00001739929.1
35109290	35109442	ENSG00000172915.18	ENST00000379939.6	NBEA-203	12	ENSE00001725063.1
35110810	35110978	ENSG00000172915.18	ENST00000379939.6	NBEA-203	13	ENSE00001606244.1
35117414	35117493	ENSG00000172915.18	ENST00000379939.6	NBEA-203	14	ENSE00001697764.1
35118228	35118290	ENSG00000172915.18	ENST00000379939.6	NBEA-203	15	ENSE00001738284.1
35118377	35118474	ENSG00000172915.18	ENST00000379939.6	NBEA-203	16	ENSE00001687681.1
35123482	35123574	ENSG00000172915.18	ENST00000379939.6	NBEA-203	17	ENSE00001652091.1
35142269	35142377	ENSG00000172915.18	ENST00000379939.6	NBEA-203	18	ENSE00001735748.1
35155774	35155855	ENSG00000172915.18	ENST00000379939.6	NBEA-203	19	ENSE00001737878.1
35156083	35156206	ENSG00000172915.18	ENST00000379939.6	NBEA-203	20	ENSE00001698962.1
35157078	35157270	ENSG00000172915.18	ENST00000379939.6	NBEA-203	21	ENSE00001712465.1
35159016	35160032	ENSG00000172915.18	ENST00000379939.6	NBEA-203	22	ENSE00001760697.1
35161750	35161967	ENSG00000172915.18	ENST00000379939.6	NBEA-203	23	ENSE00001660809.1
35164356	35164509	ENSG00000172915.18	ENST00000379939.6	NBEA-203	24	ENSE00001483255.1
35171272	35171452	ENSG00000172915.18	ENST00000379939.6	NBEA-203	25	ENSE00001093038.2
35173464	35173594	ENSG00000172915.18	ENST00000379939.6	NBEA-203	26	ENSE00001694286.1
35176996	35177103	ENSG00000172915.18	ENST00000379939.6	NBEA-203	27	ENSE00001678406.1
35182360	35182528	ENSG00000172915.18	ENST00000379939.6	NBEA-203	28	ENSE00001736656.1
35183976	35184071	ENSG00000172915.18	ENST00000379939.6	NBEA-203	29	ENSE00001631716.1
35195864	35196302	ENSG00000172915.18	ENST00000379939.6	NBEA-203	30	ENSE00001648177.1
35208700	35208854	ENSG00000172915.18	ENST00000379939.6	NBEA-203	31	ENSE00001599744.1
35211053	35211179	ENSG00000172915.18	ENST00000379939.6	NBEA-203	32	ENSE00001666195.1
35232492	35232619	ENSG00000172915.18	ENST00000379939.6	NBEA-203	33	ENSE00001775070.1
35290389	35290450	ENSG00000172915.18	ENST00000379939.6	NBEA-203	34	ENSE00001705300.1
35309528	35309592	ENSG00000172915.18	ENST00000379939.6	NBEA-203	35	ENSE00001750561.1
35349108	35349216	ENSG00000172915.18	ENST00000379939.6	NBEA-203	36	ENSE00001665411.1
35352157	35352323	ENSG00000172915.18	ENST00000379939.6	NBEA-203	37	ENSE00001788989.1
35432269	35432393	ENSG00000172915.18	ENST00000379939.6	NBEA-203	38	ENSE00001719886.1
35452092	35452235	ENSG00000172915.18	ENST00000379939.6	NBEA-203	39	ENSE00001693067.1
35472400	35472536	ENSG00000172915.18	ENST00000379939.6	NBEA-203	40	ENSE00001788293.1
35550477	35550594	ENSG00000172915.18	ENST00000379939.6	NBEA-203	41	ENSE00003607157.1
35550930	35551032	ENSG00000172915.18	ENST00000379939.6	NBEA-203	42	ENSE00001710491.1
35554987	35555102	ENSG00000172915.18	ENST00000379939.6	NBEA-203	43	ENSE00001776405.1
35566905	35567017	ENSG00000172915.18	ENST00000379939.6	NBEA-203	44	ENSE00001725002.1
35583898	35584038	ENSG00000172915.18	ENST00000379939.6	NBEA-203	45	ENSE00001640038.1
35593328	35593447	ENSG00000172915.18	ENST00000379939.6	NBEA-203	46	ENSE00001638980.1
35606426	35606578	ENSG00000172915.18	ENST00000379939.6	NBEA-203	47	ENSE00003579259.1
35628081	35628248	ENSG00000172915.18	ENST00000379939.6	NBEA-203	48	ENSE00001736958.1
35646259	35646348	ENSG00000172915.18	ENST00000379939.6	NBEA-203	49	ENSE00000817062.1
35649655	35649847	ENSG00000172915.18	ENST00000379939.6	NBEA-203	50	ENSE00001285208.1
35651805	35651876	ENSG00000172915.18	ENST00000379939.6	NBEA-203	51	ENSE00001285783.1
35654855	35655010	ENSG00000172915.18	ENST00000379939.6	NBEA-203	52	ENSE00000938858.1
35655579	35655749	ENSG00000172915.18	ENST00000379939.6	NBEA-203	53	ENSE00000938859.1
35665085	35665186	ENSG00000172915.18	ENST00000379939.6	NBEA-203	54	ENSE00001285764.1
35667374	35667570	ENSG00000172915.18	ENST00000379939.6	NBEA-203	55	ENSE00000938861.1
35668368	35668519	ENSG00000172915.18	ENST00000379939.6	NBEA-203	56	ENSE00001285746.1
35670901	35672736	ENSG00000172915.18	ENST00000379939.6	NBEA-203	57	ENSE00001483114.1
35476749	35476837	ENSG00000172915.18	ENST00000537702.5	NBEA-207	1	ENSE00002260513.1
35550477	35550594	ENSG00000172915.18	ENST00000537702.5	NBEA-207	2	ENSE00003609643.1
35550930	35551032	ENSG00000172915.18	ENST00000537702.5	NBEA-207	3	ENSE00001710491.1
35554987	35555102	ENSG00000172915.18	ENST00000537702.5	NBEA-207	4	ENSE00001776405.1
35566905	35567017	ENSG00000172915.18	ENST00000537702.5	NBEA-207	5	ENSE00001725002.1
35583898	35584038	ENSG00000172915.18	ENST00000537702.5	NBEA-207	6	ENSE00001640038.1
35593328	35593447	ENSG00000172915.18	ENST00000537702.5	NBEA-207	7	ENSE00001638980.1
35606426	35606578	ENSG00000172915.18	ENST00000537702.5	NBEA-207	8	ENSE00003579259.1
35628081	35628248	ENSG00000172915.18	ENST00000537702.5	NBEA-207	9	ENSE00001736958.1
35646259	35646348	ENSG00000172915.18	ENST00000537702.5	NBEA-207	10	ENSE00000817062.1
35649655	35649847	ENSG00000172915.18	ENST00000537702.5	NBEA-207	11	ENSE00001285208.1
35651805	35651876	ENSG00000172915.18	ENST00000537702.5	NBEA-207	12	ENSE00001285783.1
35654855	35655010	ENSG00000172915.18	ENST00000537702.5	NBEA-207	13	ENSE00000938858.1
35655579	35655749	ENSG00000172915.18	ENST00000537702.5	NBEA-207	14	ENSE00000938859.1
35665085	35665186	ENSG00000172915.18	ENST00000537702.5	NBEA-207	15	ENSE00001285764.1
35667374	35667570	ENSG00000172915.18	ENST00000537702.5	NBEA-207	16	ENSE00000938861.1
35668368	35668519	ENSG00000172915.18	ENST00000537702.5	NBEA-207	17	ENSE00001285746.1
35670901	35672735	ENSG00000172915.18	ENST00000537702.5	NBEA-207	18	ENSE00001418403.1
35593006	35593447	ENSG00000172915.18	ENST00000379922.3	NBEA-202	1	ENSE00001413656.1
35606426	35606578	ENSG00000172915.18	ENST00000379922.3	NBEA-202	2	ENSE00003500239.1
35628081	35628248	ENSG00000172915.18	ENST00000379922.3	NBEA-202	3	ENSE00001736958.1
35645869	35645931	ENSG00000172915.18	ENST00000379922.3	NBEA-202	4	ENSE00001369525.1
35646259	35646348	ENSG00000172915.18	ENST00000379922.3	NBEA-202	5	ENSE00000817062.1
35649655	35649847	ENSG00000172915.18	ENST00000379922.3	NBEA-202	6	ENSE00001285208.1
35651805	35651876	ENSG00000172915.18	ENST00000379922.3	NBEA-202	7	ENSE00001285783.1
35654855	35655010	ENSG00000172915.18	ENST00000379922.3	NBEA-202	8	ENSE00000938858.1
35655579	35655749	ENSG00000172915.18	ENST00000379922.3	NBEA-202	9	ENSE00000938859.1
35665085	35665186	ENSG00000172915.18	ENST00000379922.3	NBEA-202	10	ENSE00001285764.1
35667374	35667570	ENSG00000172915.18	ENST00000379922.3	NBEA-202	11	ENSE00000938861.1
35668368	35668519	ENSG00000172915.18	ENST00000379922.3	NBEA-202	12	ENSE00001285746.1
35670901	35672735	ENSG00000172915.18	ENST00000379922.3	NBEA-202	13	ENSE00001418403.1
36431520	36431776	ENSG00000133101.9	ENST00000630422.2	CCNA1-204	1	ENSE00003762937.1
36433033	36433221	ENSG00000133101.9	ENST00000630422.2	CCNA1-204	2	ENSE00003603713.1
36437629	36437875	ENSG00000133101.9	ENST00000630422.2	CCNA1-204	3	ENSE00000938553.1
36438067	36438191	ENSG00000133101.9	ENST00000630422.2	CCNA1-204	4	ENSE00000680652.1
36438644	36438867	ENSG00000133101.9	ENST00000630422.2	CCNA1-204	5	ENSE00000680651.1
36439979	36440183	ENSG00000133101.9	ENST00000630422.2	CCNA1-204	6	ENSE00000680650.1
36441118	36441231	ENSG00000133101.9	ENST00000630422.2	CCNA1-204	7	ENSE00003434101.1
36442171	36442304	ENSG00000133101.9	ENST00000630422.2	CCNA1-204	8	ENSE00003329874.1
36442614	36442869	ENSG00000133101.9	ENST00000630422.2	CCNA1-204	9	ENSE00003769002.1
36431903	36432166	ENSG00000133101.9	ENST00000440264.5	CCNA1-202	1	ENSE00001941936.1
36433033	36433221	ENSG00000133101.9	ENST00000440264.5	CCNA1-202	2	ENSE00003603713.1
36437629	36437875	ENSG00000133101.9	ENST00000440264.5	CCNA1-202	3	ENSE00000938553.1
36438067	36438191	ENSG00000133101.9	ENST00000440264.5	CCNA1-202	4	ENSE00000680652.1
36438644	36438867	ENSG00000133101.9	ENST00000440264.5	CCNA1-202	5	ENSE00000680651.1
36439979	36440183	ENSG00000133101.9	ENST00000440264.5	CCNA1-202	6	ENSE00000680650.1
36441118	36441231	ENSG00000133101.9	ENST00000440264.5	CCNA1-202	7	ENSE00003434101.1
36442171	36442304	ENSG00000133101.9	ENST00000440264.5	CCNA1-202	8	ENSE00003329874.1
36442614	36442869	ENSG00000133101.9	ENST00000440264.5	CCNA1-202	9	ENSE00003769002.1
36432358	36432729	ENSG00000133101.9	ENST00000255465.6	CCNA1-201	1	ENSE00001904387.1
36433033	36433221	ENSG00000133101.9	ENST00000255465.6	CCNA1-201	2	ENSE00003607956.1
36437629	36437875	ENSG00000133101.9	ENST00000255465.6	CCNA1-201	3	ENSE00000938553.1
36438067	36438191	ENSG00000133101.9	ENST00000255465.6	CCNA1-201	4	ENSE00000680652.1
36438644	36438867	ENSG00000133101.9	ENST00000255465.6	CCNA1-201	5	ENSE00000680651.1
36439979	36440183	ENSG00000133101.9	ENST00000255465.6	CCNA1-201	6	ENSE00000680650.1
36441118	36441231	ENSG00000133101.9	ENST00000255465.6	CCNA1-201	7	ENSE00003434101.1
36442171	36442304	ENSG00000133101.9	ENST00000255465.6	CCNA1-201	8	ENSE00003329874.1
36442614	36442882	ENSG00000133101.9	ENST00000255465.6	CCNA1-201	9	ENSE00001254853.5
36432523	36432729	ENSG00000133101.9	ENST00000625767.1	CCNA1-203	1	ENSE00003766035.1
36433036	36433221	ENSG00000133101.9	ENST00000625767.1	CCNA1-203	2	ENSE00003642772.2
36437629	36437875	ENSG00000133101.9	ENST00000625767.1	CCNA1-203	3	ENSE00000938553.1
36438067	36438191	ENSG00000133101.9	ENST00000625767.1	CCNA1-203	4	ENSE00000680652.1
36438644	36438867	ENSG00000133101.9	ENST00000625767.1	CCNA1-203	5	ENSE00000680651.1
36439979	36440183	ENSG00000133101.9	ENST00000625767.1	CCNA1-203	6	ENSE00000680650.1
36441118	36441231	ENSG00000133101.9	ENST00000625767.1	CCNA1-203	7	ENSE00003434101.1
36442171	36442304	ENSG00000133101.9	ENST00000625767.1	CCNA1-203	8	ENSE00003329874.1
36442614	36442870	ENSG00000133101.9	ENST00000625767.1	CCNA1-203	9	ENSE00003766546.1
36673912	36674184	ENSG00000180440.3	ENST00000315190.3	SERTM1-201	1	ENSE00001253754.1
36694906	36697839	ENSG00000180440.3	ENST00000315190.3	SERTM1-201	2	ENSE00001253759.5
36819224	36819957	ENSG00000133111.3	ENST00000255476.2	RFXAP-201	1	ENSE00000907430.2
36825428	36825535	ENSG00000133111.3	ENST00000255476.2	RFXAP-201	2	ENSE00000907431.1
36827643	36829104	ENSG00000133111.3	ENST00000255476.2	RFXAP-201	3	ENSE00001182855.2
37000541	37000822	ENSG00000120699.12	ENST00000389704.3	EXOSC8-202	1	ENSE00001537174.1
37002273	37002309	ENSG00000120699.12	ENST00000389704.3	EXOSC8-202	2	ENSE00003475437.1
37002488	37002551	ENSG00000120699.12	ENST00000389704.3	EXOSC8-202	3	ENSE00003663806.1
37002934	37003007	ENSG00000120699.12	ENST00000389704.3	EXOSC8-202	4	ENSE00003515150.1
37004516	37004561	ENSG00000120699.12	ENST00000389704.3	EXOSC8-202	5	ENSE00003474106.1
37005920	37006025	ENSG00000120699.12	ENST00000389704.3	EXOSC8-202	6	ENSE00003584173.1
37006115	37006160	ENSG00000120699.12	ENST00000389704.3	EXOSC8-202	7	ENSE00003566293.1
37006975	37007071	ENSG00000120699.12	ENST00000389704.3	EXOSC8-202	8	ENSE00003598091.1
37008057	37008177	ENSG00000120699.12	ENST00000389704.3	EXOSC8-202	9	ENSE00003585628.1
37008729	37008835	ENSG00000120699.12	ENST00000389704.3	EXOSC8-202	10	ENSE00003576663.1
37009184	37009401	ENSG00000120699.12	ENST00000389704.3	EXOSC8-202	11	ENSE00003635437.1
37006978	37007071	ENSG00000120699.12	ENST00000481013.1	EXOSC8-206	1	ENSE00001859522.1
37009184	37009613	ENSG00000120699.12	ENST00000481013.1	EXOSC8-206	2	ENSE00001878507.1
38349851	38349921	ENSG00000120686.11	ENST00000379649.5	UFM1-202	1	ENSE00001732314.1
38349999	38350227	ENSG00000120686.11	ENST00000379649.5	UFM1-202	2	ENSE00003673017.1
38354239	38354296	ENSG00000120686.11	ENST00000379649.5	UFM1-202	3	ENSE00000817162.1
38358093	38358132	ENSG00000120686.11	ENST00000379649.5	UFM1-202	4	ENSE00000817163.1
38359301	38359333	ENSG00000120686.11	ENST00000379649.5	UFM1-202	5	ENSE00000817164.1
38360711	38361125	ENSG00000120686.11	ENST00000379649.5	UFM1-202	6	ENSE00001481964.1
38349881	38349921	ENSG00000120686.11	ENST00000239878.8	UFM1-201	1	ENSE00001823289.1
38349999	38350055	ENSG00000120686.11	ENST00000239878.8	UFM1-201	2	ENSE00003601097.1
38354239	38354296	ENSG00000120686.11	ENST00000239878.8	UFM1-201	3	ENSE00000817162.1
38358093	38358132	ENSG00000120686.11	ENST00000239878.8	UFM1-201	4	ENSE00000817163.1
38359301	38359333	ENSG00000120686.11	ENST00000239878.8	UFM1-201	5	ENSE00000817164.1
38360711	38363619	ENSG00000120686.11	ENST00000239878.8	UFM1-201	6	ENSE00001801205.3
38349996	38350055	ENSG00000120686.11	ENST00000437952.1	UFM1-203	1	ENSE00001806495.1
38354239	38354296	ENSG00000120686.11	ENST00000437952.1	UFM1-203	2	ENSE00000817162.1
38358093	38358132	ENSG00000120686.11	ENST00000437952.1	UFM1-203	3	ENSE00000817163.1
38359301	38359781	ENSG00000120686.11	ENST00000437952.1	UFM1-203	4	ENSE00001670318.1
38687129	38692517	ENSG00000150893.10	ENST00000280481.8	FREM2-201	1	ENSE00001838441.1
38697698	38697787	ENSG00000150893.10	ENST00000280481.8	FREM2-201	2	ENSE00001481931.1
38764304	38764450	ENSG00000150893.10	ENST00000280481.8	FREM2-201	3	ENSE00001481930.1
38769578	38769808	ENSG00000150893.10	ENST00000280481.8	FREM2-201	4	ENSE00001481928.1
38783070	38783195	ENSG00000150893.10	ENST00000280481.8	FREM2-201	5	ENSE00001319366.3
38784557	38784808	ENSG00000150893.10	ENST00000280481.8	FREM2-201	6	ENSE00001293317.1
38846573	38846722	ENSG00000150893.10	ENST00000280481.8	FREM2-201	7	ENSE00003574963.1
38848461	38848670	ENSG00000150893.10	ENST00000280481.8	FREM2-201	8	ENSE00003684382.1
38850038	38850235	ENSG00000150893.10	ENST00000280481.8	FREM2-201	9	ENSE00003636743.1
38850944	38851108	ENSG00000150893.10	ENST00000280481.8	FREM2-201	10	ENSE00001094092.1
38851686	38851868	ENSG00000150893.10	ENST00000280481.8	FREM2-201	11	ENSE00001094088.1
38856126	38856256	ENSG00000150893.10	ENST00000280481.8	FREM2-201	12	ENSE00001094051.1
38857875	38858033	ENSG00000150893.10	ENST00000280481.8	FREM2-201	13	ENSE00001094091.1
38859287	38859590	ENSG00000150893.10	ENST00000280481.8	FREM2-201	14	ENSE00001094057.1
38861431	38861562	ENSG00000150893.10	ENST00000280481.8	FREM2-201	15	ENSE00001094086.1
38864275	38864606	ENSG00000150893.10	ENST00000280481.8	FREM2-201	16	ENSE00001094053.1
38872742	38872934	ENSG00000150893.10	ENST00000280481.8	FREM2-201	17	ENSE00001165939.1
38874482	38874586	ENSG00000150893.10	ENST00000280481.8	FREM2-201	18	ENSE00001165934.1
38876022	38876149	ENSG00000150893.10	ENST00000280481.8	FREM2-201	19	ENSE00001165925.1
38876248	38876382	ENSG00000150893.10	ENST00000280481.8	FREM2-201	20	ENSE00001165915.1
38877117	38877243	ENSG00000150893.10	ENST00000280481.8	FREM2-201	21	ENSE00001165911.1
38878134	38878321	ENSG00000150893.10	ENST00000280481.8	FREM2-201	22	ENSE00001165906.1
38878831	38878977	ENSG00000150893.10	ENST00000280481.8	FREM2-201	23	ENSE00001165901.1
38880284	38887131	ENSG00000150893.10	ENST00000280481.8	FREM2-201	24	ENSE00001239598.9
39038311	39038465	ENSG00000188811.13	ENST00000470258.5	NHLRC3-203	1	ENSE00001838323.1
39039136	39039288	ENSG00000188811.13	ENST00000470258.5	NHLRC3-203	2	ENSE00003541163.1
39039564	39039711	ENSG00000188811.13	ENST00000470258.5	NHLRC3-203	3	ENSE00003617828.1
39042105	39042305	ENSG00000188811.13	ENST00000470258.5	NHLRC3-203	4	ENSE00003546276.1
39044090	39044181	ENSG00000188811.13	ENST00000470258.5	NHLRC3-203	5	ENSE00003536680.1
39047040	39047152	ENSG00000188811.13	ENST00000470258.5	NHLRC3-203	6	ENSE00001375443.1
39047674	39050109	ENSG00000188811.13	ENST00000470258.5	NHLRC3-203	7	ENSE00001367043.3
39038318	39038723	ENSG00000188811.13	ENST00000379600.7	NHLRC3-202	1	ENSE00003315621.1
39039136	39039288	ENSG00000188811.13	ENST00000379600.7	NHLRC3-202	2	ENSE00003459606.1
39039564	39039711	ENSG00000188811.13	ENST00000379600.7	NHLRC3-202	3	ENSE00003693968.1
39042105	39042305	ENSG00000188811.13	ENST00000379600.7	NHLRC3-202	4	ENSE00003552089.1
39044090	39044181	ENSG00000188811.13	ENST00000379600.7	NHLRC3-202	5	ENSE00003652368.1
39047040	39047152	ENSG00000188811.13	ENST00000379600.7	NHLRC3-202	6	ENSE00001375443.1
39047674	39050109	ENSG00000188811.13	ENST00000379600.7	NHLRC3-202	7	ENSE00001367043.3
39038391	39038723	ENSG00000188811.13	ENST00000379599.6	NHLRC3-201	1	ENSE00001870020.1
39039136	39039288	ENSG00000188811.13	ENST00000379599.6	NHLRC3-201	2	ENSE00003459606.1
39039564	39039711	ENSG00000188811.13	ENST00000379599.6	NHLRC3-201	3	ENSE00003693968.1
39044090	39044181	ENSG00000188811.13	ENST00000379599.6	NHLRC3-201	4	ENSE00003652368.1
39047040	39047152	ENSG00000188811.13	ENST00000379599.6	NHLRC3-201	5	ENSE00001375443.1
39047674	39050109	ENSG00000188811.13	ENST00000379599.6	NHLRC3-201	6	ENSE00001367043.3
39655627	39655879	ENSG00000133103.16	ENST00000416691.5	COG6-202	1	ENSE00001701146.1
39659364	39659507	ENSG00000133103.16	ENST00000416691.5	COG6-202	2	ENSE00003631796.1
39660810	39660881	ENSG00000133103.16	ENST00000416691.5	COG6-202	3	ENSE00003632706.1
39665096	39665154	ENSG00000133103.16	ENST00000416691.5	COG6-202	4	ENSE00003554166.1
39677468	39677579	ENSG00000133103.16	ENST00000416691.5	COG6-202	5	ENSE00003586799.1
39679538	39679620	ENSG00000133103.16	ENST00000416691.5	COG6-202	6	ENSE00003637918.1
39679975	39680045	ENSG00000133103.16	ENST00000416691.5	COG6-202	7	ENSE00003537288.1
39682171	39682264	ENSG00000133103.16	ENST00000416691.5	COG6-202	8	ENSE00003478470.1
39687503	39687631	ENSG00000133103.16	ENST00000416691.5	COG6-202	9	ENSE00003520605.1
39687708	39687799	ENSG00000133103.16	ENST00000416691.5	COG6-202	10	ENSE00003636690.1
39689760	39689824	ENSG00000133103.16	ENST00000416691.5	COG6-202	11	ENSE00003679526.1
39694634	39694725	ENSG00000133103.16	ENST00000416691.5	COG6-202	12	ENSE00003544206.1
39699501	39699618	ENSG00000133103.16	ENST00000416691.5	COG6-202	13	ENSE00003676543.1
39719236	39719367	ENSG00000133103.16	ENST00000416691.5	COG6-202	14	ENSE00003688014.1
39719660	39719827	ENSG00000133103.16	ENST00000416691.5	COG6-202	15	ENSE00003661651.1
39723333	39723440	ENSG00000133103.16	ENST00000416691.5	COG6-202	16	ENSE00003632693.1
39724508	39724561	ENSG00000133103.16	ENST00000416691.5	COG6-202	17	ENSE00003630811.1
39727469	39727548	ENSG00000133103.16	ENST00000416691.5	COG6-202	18	ENSE00003651291.1
39788335	39791665	ENSG00000133103.16	ENST00000416691.5	COG6-202	19	ENSE00001693681.1
39655677	39655879	ENSG00000133103.16	ENST00000455146.7	COG6-204	1	ENSE00001870849.1
39659364	39659507	ENSG00000133103.16	ENST00000455146.7	COG6-204	2	ENSE00003631796.1
39660810	39660881	ENSG00000133103.16	ENST00000455146.7	COG6-204	3	ENSE00003632706.1
39665096	39665154	ENSG00000133103.16	ENST00000455146.7	COG6-204	4	ENSE00003554166.1
39677468	39677579	ENSG00000133103.16	ENST00000455146.7	COG6-204	5	ENSE00003586799.1
39679538	39679620	ENSG00000133103.16	ENST00000455146.7	COG6-204	6	ENSE00003637918.1
39679975	39680045	ENSG00000133103.16	ENST00000455146.7	COG6-204	7	ENSE00003537288.1
39682171	39682264	ENSG00000133103.16	ENST00000455146.7	COG6-204	8	ENSE00003478470.1
39687503	39687631	ENSG00000133103.16	ENST00000455146.7	COG6-204	9	ENSE00003520605.1
